	RowInd	ColInd	GridLat	GridLong
co7387374	1710.0	174.0	-52.54166793823242	-165.4583282470703
co7387386	1710.0	186.0	-52.54166793823242	-164.4583282470703
co7387398	1710.0	198.0	-52.54166793823242	-163.4583282470703
co7387410	1710.0	210.0	-52.54166793823242	-162.4583282470703
co7387422	1710.0	222.0	-52.54166793823242	-161.4583282470703
co7387434	1710.0	234.0	-52.54166793823242	-160.4583282470703
co7387446	1710.0	246.0	-52.54166793823242	-159.4583282470703
co7387458	1710.0	258.0	-52.54166793823242	-158.4583282470703
co7387470	1710.0	270.0	-52.54166793823242	-157.4583282470703
co7387482	1710.0	282.0	-52.54166793823242	-156.4583282470703
co7387494	1710.0	294.0	-52.54166793823242	-155.4583282470703
co7387506	1710.0	306.0	-52.54166793823242	-154.4583282470703
co7387518	1710.0	318.0	-52.54166793823242	-153.4583282470703
co7387530	1710.0	330.0	-52.54166793823242	-152.4583282470703
co7387542	1710.0	342.0	-52.54166793823242	-151.4583282470703
co7387554	1710.0	354.0	-52.54166793823242	-150.4583282470703
co7387566	1710.0	366.0	-52.54166793823242	-149.4583282470703
co7387578	1710.0	378.0	-52.54166793823242	-148.4583282470703
co7387590	1710.0	390.0	-52.54166793823242	-147.4583282470703
co7387602	1710.0	402.0	-52.54166793823242	-146.4583282470703
co7387614	1710.0	414.0	-52.54166793823242	-145.4583282470703
co7387626	1710.0	426.0	-52.54166793823242	-144.4583282470703
co7387638	1710.0	438.0	-52.54166793823242	-143.4583282470703
co7387650	1710.0	450.0	-52.54166793823242	-142.4583282470703
co7387662	1710.0	462.0	-52.54166793823242	-141.4583282470703
co7387674	1710.0	474.0	-52.54166793823242	-140.4583282470703
co7387686	1710.0	486.0	-52.54166793823242	-139.4583282470703
co7387698	1710.0	498.0	-52.54166793823242	-138.4583282470703
co7387710	1710.0	510.0	-52.54166793823242	-137.4583282470703
co7387722	1710.0	522.0	-52.54166793823242	-136.4583282470703
co7387734	1710.0	534.0	-52.54166793823242	-135.4583282470703
co7387746	1710.0	546.0	-52.54166793823242	-134.4583282470703
co7387758	1710.0	558.0	-52.54166793823242	-133.4583282470703
co7387770	1710.0	570.0	-52.54166793823242	-132.4583282470703
co7387782	1710.0	582.0	-52.54166793823242	-131.4583282470703
co7387794	1710.0	594.0	-52.54166793823242	-130.4583282470703
co7387806	1710.0	606.0	-52.54166793823242	-129.4583282470703
co7387818	1710.0	618.0	-52.54166793823242	-128.4583282470703
co7387830	1710.0	630.0	-52.54166793823242	-127.45833587646484
co7387842	1710.0	642.0	-52.54166793823242	-126.45833587646484
co7387854	1710.0	654.0	-52.54166793823242	-125.45833587646484
co7387866	1710.0	666.0	-52.54166793823242	-124.45833587646484
co7387878	1710.0	678.0	-52.54166793823242	-123.45833587646484
co7387890	1710.0	690.0	-52.54166793823242	-122.45833587646484
co7387902	1710.0	702.0	-52.54166793823242	-121.45833587646484
co7387914	1710.0	714.0	-52.54166793823242	-120.45833587646484
co7387926	1710.0	726.0	-52.54166793823242	-119.45833587646484
co7387938	1710.0	738.0	-52.54166793823242	-118.45833587646484
co7387950	1710.0	750.0	-52.54166793823242	-117.45833587646484
co7387962	1710.0	762.0	-52.54166793823242	-116.45833587646484
co7387974	1710.0	774.0	-52.54166793823242	-115.45833587646484
co7387986	1710.0	786.0	-52.54166793823242	-114.45833587646484
co7387998	1710.0	798.0	-52.54166793823242	-113.45833587646484
co7388010	1710.0	810.0	-52.54166793823242	-112.45833587646484
co7388022	1710.0	822.0	-52.54166793823242	-111.45833587646484
co7388034	1710.0	834.0	-52.54166793823242	-110.45833587646484
co7388046	1710.0	846.0	-52.54166793823242	-109.45833587646484
co7388058	1710.0	858.0	-52.54166793823242	-108.45833587646484
co7388070	1710.0	870.0	-52.54166793823242	-107.45833587646484
co7388082	1710.0	882.0	-52.54166793823242	-106.45833587646484
co7388094	1710.0	894.0	-52.54166793823242	-105.45833587646484
co7388106	1710.0	906.0	-52.54166793823242	-104.45833587646484
co7388118	1710.0	918.0	-52.54166793823242	-103.45833587646484
co7388130	1710.0	930.0	-52.54166793823242	-102.45833587646484
co7388142	1710.0	942.0	-52.54166793823242	-101.45833587646484
co7388154	1710.0	954.0	-52.54166793823242	-100.45833587646484
co7388166	1710.0	966.0	-52.54166793823242	-99.45833587646484
co7388178	1710.0	978.0	-52.54166793823242	-98.45833587646484
co7388190	1710.0	990.0	-52.54166793823242	-97.45833587646484
co7388202	1710.0	1002.0	-52.54166793823242	-96.45833587646484
co7388214	1710.0	1014.0	-52.54166793823242	-95.45833587646484
co7388226	1710.0	1026.0	-52.54166793823242	-94.45833587646484
co7388238	1710.0	1038.0	-52.54166793823242	-93.45833587646484
co7388250	1710.0	1050.0	-52.54166793823242	-92.45833587646484
co7388262	1710.0	1062.0	-52.54166793823242	-91.45833587646484
co7388274	1710.0	1074.0	-52.54166793823242	-90.45833587646484
co7388286	1710.0	1086.0	-52.54166793823242	-89.45833587646484
co7388298	1710.0	1098.0	-52.54166793823242	-88.45833587646484
co7388310	1710.0	1110.0	-52.54166793823242	-87.45833587646484
co7388322	1710.0	1122.0	-52.54166793823242	-86.45833587646484
co7388334	1710.0	1134.0	-52.54166793823242	-85.45833587646484
co7388346	1710.0	1146.0	-52.54166793823242	-84.45833587646484
co7388358	1710.0	1158.0	-52.54166793823242	-83.45833587646484
co7388370	1710.0	1170.0	-52.54166793823242	-82.45833587646484
co7388382	1710.0	1182.0	-52.54166793823242	-81.45833587646484
co7388394	1710.0	1194.0	-52.54166793823242	-80.45833587646484
co7388406	1710.0	1206.0	-52.54166793823242	-79.45833587646484
co7388418	1710.0	1218.0	-52.54166793823242	-78.45833587646484
co7388430	1710.0	1230.0	-52.54166793823242	-77.45833587646484
co7388442	1710.0	1242.0	-52.54166793823242	-76.45833587646484
co7388454	1710.0	1254.0	-52.54166793823242	-75.45833587646484
co7388466	1710.0	1266.0	-52.54166793823242	-74.45833587646484
co7388478	1710.0	1278.0	-52.54166793823242	-73.45833587646484
co7388490	1710.0	1290.0	-52.54166793823242	-72.45833587646484
co7388502	1710.0	1302.0	-52.54166793823242	-71.45833587646484
co7388514	1710.0	1314.0	-52.54166793823242	-70.45833587646484
co7388526	1710.0	1326.0	-52.54166793823242	-69.45833587646484
co7388538	1710.0	1338.0	-52.54166793823242	-68.45833587646484
co7388550	1710.0	1350.0	-52.54166793823242	-67.45833587646484
co7388562	1710.0	1362.0	-52.54166793823242	-66.45833587646484
co7388574	1710.0	1374.0	-52.54166793823242	-65.45833587646484
co7388586	1710.0	1386.0	-52.54166793823242	-64.45833587646484
co7388598	1710.0	1398.0	-52.54166793823242	-63.45833206176758
co7388610	1710.0	1410.0	-52.54166793823242	-62.45833206176758
co7388622	1710.0	1422.0	-52.54166793823242	-61.45833206176758
co7388634	1710.0	1434.0	-52.54166793823242	-60.45833206176758
co7388646	1710.0	1446.0	-52.54166793823242	-59.45833206176758
co7388658	1710.0	1458.0	-52.54166793823242	-58.45833206176758
co7388670	1710.0	1470.0	-52.54166793823242	-57.45833206176758
co7388682	1710.0	1482.0	-52.54166793823242	-56.45833206176758
co7388694	1710.0	1494.0	-52.54166793823242	-55.45833206176758
co7388706	1710.0	1506.0	-52.54166793823242	-54.45833206176758
co7388718	1710.0	1518.0	-52.54166793823242	-53.45833206176758
co7388730	1710.0	1530.0	-52.54166793823242	-52.45833206176758
co7388742	1710.0	1542.0	-52.54166793823242	-51.45833206176758
co7388754	1710.0	1554.0	-52.54166793823242	-50.45833206176758
co7388766	1710.0	1566.0	-52.54166793823242	-49.45833206176758
co7388778	1710.0	1578.0	-52.54166793823242	-48.45833206176758
co7388790	1710.0	1590.0	-52.54166793823242	-47.45833206176758
co7388802	1710.0	1602.0	-52.54166793823242	-46.45833206176758
co7388814	1710.0	1614.0	-52.54166793823242	-45.45833206176758
co7388826	1710.0	1626.0	-52.54166793823242	-44.45833206176758
co7388838	1710.0	1638.0	-52.54166793823242	-43.45833206176758
co7388850	1710.0	1650.0	-52.54166793823242	-42.45833206176758
co7388862	1710.0	1662.0	-52.54166793823242	-41.45833206176758
co7388874	1710.0	1674.0	-52.54166793823242	-40.45833206176758
co7388886	1710.0	1686.0	-52.54166793823242	-39.45833206176758
co7388898	1710.0	1698.0	-52.54166793823242	-38.45833206176758
co7388910	1710.0	1710.0	-52.54166793823242	-37.45833206176758
co7388922	1710.0	1722.0	-52.54166793823242	-36.45833206176758
co7388934	1710.0	1734.0	-52.54166793823242	-35.45833206176758
co7388946	1710.0	1746.0	-52.54166793823242	-34.45833206176758
co7388958	1710.0	1758.0	-52.54166793823242	-33.45833206176758
co7388970	1710.0	1770.0	-52.54166793823242	-32.45833206176758
co7388982	1710.0	1782.0	-52.54166793823242	-31.45833396911621
co7388994	1710.0	1794.0	-52.54166793823242	-30.45833396911621
co7389006	1710.0	1806.0	-52.54166793823242	-29.45833396911621
co7389018	1710.0	1818.0	-52.54166793823242	-28.45833396911621
co7389030	1710.0	1830.0	-52.54166793823242	-27.45833396911621
co7389042	1710.0	1842.0	-52.54166793823242	-26.45833396911621
co7389054	1710.0	1854.0	-52.54166793823242	-25.45833396911621
co7389066	1710.0	1866.0	-52.54166793823242	-24.45833396911621
co7389078	1710.0	1878.0	-52.54166793823242	-23.45833396911621
co7389090	1710.0	1890.0	-52.54166793823242	-22.45833396911621
co7389102	1710.0	1902.0	-52.54166793823242	-21.45833396911621
co7389114	1710.0	1914.0	-52.54166793823242	-20.45833396911621
co7389126	1710.0	1926.0	-52.54166793823242	-19.45833396911621
co7389138	1710.0	1938.0	-52.54166793823242	-18.45833396911621
co7389150	1710.0	1950.0	-52.54166793823242	-17.45833396911621
co7389162	1710.0	1962.0	-52.54166793823242	-16.45833396911621
co7389174	1710.0	1974.0	-52.54166793823242	-15.458333015441895
co7389186	1710.0	1986.0	-52.54166793823242	-14.458333015441895
co7389198	1710.0	1998.0	-52.54166793823242	-13.458333015441895
co7389210	1710.0	2010.0	-52.54166793823242	-12.458333015441895
co7389222	1710.0	2022.0	-52.54166793823242	-11.458333015441895
co7389234	1710.0	2034.0	-52.54166793823242	-10.458333015441895
co7389246	1710.0	2046.0	-52.54166793823242	-9.458333015441895
co7389258	1710.0	2058.0	-52.54166793823242	-8.458333015441895
co7389270	1710.0	2070.0	-52.54166793823242	-7.458333492279053
co7389282	1710.0	2082.0	-52.54166793823242	-6.458333492279053
co7389294	1710.0	2094.0	-52.54166793823242	-5.458333492279053
co7389306	1710.0	2106.0	-52.54166793823242	-4.458333492279053
co7389318	1710.0	2118.0	-52.54166793823242	-3.4583332538604736
co7389330	1710.0	2130.0	-52.54166793823242	-2.4583332538604736
co7389342	1710.0	2142.0	-52.54166793823242	-1.4583333730697632
co7389354	1710.0	2154.0	-52.54166793823242	-0.4583333432674408
co7389366	1710.0	2166.0	-52.54166793823242	0.5416666865348816
co7389378	1710.0	2178.0	-52.54166793823242	1.5416666269302368
co7389390	1710.0	2190.0	-52.54166793823242	2.5416667461395264
co7389402	1710.0	2202.0	-52.54166793823242	3.5416667461395264
co7389414	1710.0	2214.0	-52.54166793823242	4.541666507720947
co7389426	1710.0	2226.0	-52.54166793823242	5.541666507720947
co7389438	1710.0	2238.0	-52.54166793823242	6.541666507720947
co7389450	1710.0	2250.0	-52.54166793823242	7.541666507720947
co7389462	1710.0	2262.0	-52.54166793823242	8.541666984558105
co7389474	1710.0	2274.0	-52.54166793823242	9.541666984558105
co7389486	1710.0	2286.0	-52.54166793823242	10.541666984558105
co7389498	1710.0	2298.0	-52.54166793823242	11.541666984558105
co7389510	1710.0	2310.0	-52.54166793823242	12.541666984558105
co7389522	1710.0	2322.0	-52.54166793823242	13.541666984558105
co7389534	1710.0	2334.0	-52.54166793823242	14.541666984558105
co7389546	1710.0	2346.0	-52.54166793823242	15.541666984558105
co7389558	1710.0	2358.0	-52.54166793823242	16.54166603088379
co7389570	1710.0	2370.0	-52.54166793823242	17.54166603088379
co7389582	1710.0	2382.0	-52.54166793823242	18.54166603088379
co7389594	1710.0	2394.0	-52.54166793823242	19.54166603088379
co7389606	1710.0	2406.0	-52.54166793823242	20.54166603088379
co7389618	1710.0	2418.0	-52.54166793823242	21.54166603088379
co7389630	1710.0	2430.0	-52.54166793823242	22.54166603088379
co7389642	1710.0	2442.0	-52.54166793823242	23.54166603088379
co7389654	1710.0	2454.0	-52.54166793823242	24.54166603088379
co7389666	1710.0	2466.0	-52.54166793823242	25.54166603088379
co7389678	1710.0	2478.0	-52.54166793823242	26.54166603088379
co7389690	1710.0	2490.0	-52.54166793823242	27.54166603088379
co7389702	1710.0	2502.0	-52.54166793823242	28.54166603088379
co7389714	1710.0	2514.0	-52.54166793823242	29.54166603088379
co7389726	1710.0	2526.0	-52.54166793823242	30.54166603088379
co7389738	1710.0	2538.0	-52.54166793823242	31.54166603088379
co7389750	1710.0	2550.0	-52.54166793823242	32.54166793823242
co7389762	1710.0	2562.0	-52.54166793823242	33.54166793823242
co7389774	1710.0	2574.0	-52.54166793823242	34.54166793823242
co7389786	1710.0	2586.0	-52.54166793823242	35.54166793823242
co7389798	1710.0	2598.0	-52.54166793823242	36.54166793823242
co7389810	1710.0	2610.0	-52.54166793823242	37.54166793823242
co7389822	1710.0	2622.0	-52.54166793823242	38.54166793823242
co7389834	1710.0	2634.0	-52.54166793823242	39.54166793823242
co7389846	1710.0	2646.0	-52.54166793823242	40.54166793823242
co7389858	1710.0	2658.0	-52.54166793823242	41.54166793823242
co7389870	1710.0	2670.0	-52.54166793823242	42.54166793823242
co7389882	1710.0	2682.0	-52.54166793823242	43.54166793823242
co7389894	1710.0	2694.0	-52.54166793823242	44.54166793823242
co7389906	1710.0	2706.0	-52.54166793823242	45.54166793823242
co7389918	1710.0	2718.0	-52.54166793823242	46.54166793823242
co7389930	1710.0	2730.0	-52.54166793823242	47.54166793823242
co7389942	1710.0	2742.0	-52.54166793823242	48.54166793823242
co7389954	1710.0	2754.0	-52.54166793823242	49.54166793823242
co7389966	1710.0	2766.0	-52.54166793823242	50.54166793823242
co7389978	1710.0	2778.0	-52.54166793823242	51.54166793823242
co7389990	1710.0	2790.0	-52.54166793823242	52.54166793823242
co7390002	1710.0	2802.0	-52.54166793823242	53.54166793823242
co7390014	1710.0	2814.0	-52.54166793823242	54.54166793823242
co7390026	1710.0	2826.0	-52.54166793823242	55.54166793823242
co7390038	1710.0	2838.0	-52.54166793823242	56.54166793823242
co7390050	1710.0	2850.0	-52.54166793823242	57.54166793823242
co7390062	1710.0	2862.0	-52.54166793823242	58.54166793823242
co7390074	1710.0	2874.0	-52.54166793823242	59.54166793823242
co7390086	1710.0	2886.0	-52.54166793823242	60.54166793823242
co7390098	1710.0	2898.0	-52.54166793823242	61.54166793823242
co7390110	1710.0	2910.0	-52.54166793823242	62.54166793823242
co7390122	1710.0	2922.0	-52.54166793823242	63.54166793823242
co7390134	1710.0	2934.0	-52.54166793823242	64.54166412353516
co7390146	1710.0	2946.0	-52.54166793823242	65.54166412353516
co7390158	1710.0	2958.0	-52.54166793823242	66.54166412353516
co7390170	1710.0	2970.0	-52.54166793823242	67.54166412353516
co7390182	1710.0	2982.0	-52.54166793823242	68.54166412353516
co7390194	1710.0	2994.0	-52.54166793823242	69.54166412353516
co7390206	1710.0	3006.0	-52.54166793823242	70.54166412353516
co7390218	1710.0	3018.0	-52.54166793823242	71.54166412353516
co7390230	1710.0	3030.0	-52.54166793823242	72.54166412353516
co7390242	1710.0	3042.0	-52.54166793823242	73.54166412353516
co7390254	1710.0	3054.0	-52.54166793823242	74.54166412353516
co7390266	1710.0	3066.0	-52.54166793823242	75.54166412353516
co7390278	1710.0	3078.0	-52.54166793823242	76.54166412353516
co7390290	1710.0	3090.0	-52.54166793823242	77.54166412353516
co7390302	1710.0	3102.0	-52.54166793823242	78.54166412353516
co7390314	1710.0	3114.0	-52.54166793823242	79.54166412353516
co7390326	1710.0	3126.0	-52.54166793823242	80.54166412353516
co7390338	1710.0	3138.0	-52.54166793823242	81.54166412353516
co7390350	1710.0	3150.0	-52.54166793823242	82.54166412353516
co7390362	1710.0	3162.0	-52.54166793823242	83.54166412353516
co7390374	1710.0	3174.0	-52.54166793823242	84.54166412353516
co7390386	1710.0	3186.0	-52.54166793823242	85.54166412353516
co7390398	1710.0	3198.0	-52.54166793823242	86.54166412353516
co7390410	1710.0	3210.0	-52.54166793823242	87.54166412353516
co7390422	1710.0	3222.0	-52.54166793823242	88.54166412353516
co7390434	1710.0	3234.0	-52.54166793823242	89.54166412353516
co7390446	1710.0	3246.0	-52.54166793823242	90.54166412353516
co7390458	1710.0	3258.0	-52.54166793823242	91.54166412353516
co7390470	1710.0	3270.0	-52.54166793823242	92.54166412353516
co7390482	1710.0	3282.0	-52.54166793823242	93.54166412353516
co7390494	1710.0	3294.0	-52.54166793823242	94.54166412353516
co7390506	1710.0	3306.0	-52.54166793823242	95.54166412353516
co7390518	1710.0	3318.0	-52.54166793823242	96.54166412353516
co7390530	1710.0	3330.0	-52.54166793823242	97.54166412353516
co7390542	1710.0	3342.0	-52.54166793823242	98.54166412353516
co7390554	1710.0	3354.0	-52.54166793823242	99.54166412353516
co7390566	1710.0	3366.0	-52.54166793823242	100.54166412353516
co7390578	1710.0	3378.0	-52.54166793823242	101.54166412353516
co7390590	1710.0	3390.0	-52.54166793823242	102.54166412353516
co7390602	1710.0	3402.0	-52.54166793823242	103.54166412353516
co7390614	1710.0	3414.0	-52.54166793823242	104.54166412353516
co7390626	1710.0	3426.0	-52.54166793823242	105.54166412353516
co7390638	1710.0	3438.0	-52.54166793823242	106.54166412353516
co7390650	1710.0	3450.0	-52.54166793823242	107.54166412353516
co7390662	1710.0	3462.0	-52.54166793823242	108.54166412353516
co7390674	1710.0	3474.0	-52.54166793823242	109.54166412353516
co7390686	1710.0	3486.0	-52.54166793823242	110.54166412353516
co7390698	1710.0	3498.0	-52.54166793823242	111.54166412353516
co7390710	1710.0	3510.0	-52.54166793823242	112.54166412353516
co7390722	1710.0	3522.0	-52.54166793823242	113.54166412353516
co7390734	1710.0	3534.0	-52.54166793823242	114.54166412353516
co7390746	1710.0	3546.0	-52.54166793823242	115.54166412353516
co7390758	1710.0	3558.0	-52.54166793823242	116.54166412353516
co7390770	1710.0	3570.0	-52.54166793823242	117.54166412353516
co7390782	1710.0	3582.0	-52.54166793823242	118.54166412353516
co7390794	1710.0	3594.0	-52.54166793823242	119.54166412353516
co7390806	1710.0	3606.0	-52.54166793823242	120.54166412353516
co7390818	1710.0	3618.0	-52.54166793823242	121.54166412353516
co7390830	1710.0	3630.0	-52.54166793823242	122.54166412353516
co7390842	1710.0	3642.0	-52.54166793823242	123.54166412353516
co7390854	1710.0	3654.0	-52.54166793823242	124.54166412353516
co7390866	1710.0	3666.0	-52.54166793823242	125.54166412353516
co7390878	1710.0	3678.0	-52.54166793823242	126.54166412353516
co7390890	1710.0	3690.0	-52.54166793823242	127.54166412353516
co7390902	1710.0	3702.0	-52.54166793823242	128.5416717529297
co7390914	1710.0	3714.0	-52.54166793823242	129.5416717529297
co7390926	1710.0	3726.0	-52.54166793823242	130.5416717529297
co7390938	1710.0	3738.0	-52.54166793823242	131.5416717529297
co7390950	1710.0	3750.0	-52.54166793823242	132.5416717529297
co7390962	1710.0	3762.0	-52.54166793823242	133.5416717529297
